weight,Target_cost_euro,Date_claim_opening,Date_of_accident,Customer_code1,Customer_code3,Customer_code4,Customer_merit_class,Flag_virtuous_driver,Presence_of_black_box,Bareme_table_code_customer,Bareme_table_code_other_driver,Province_code,Region,Date_vehicle_immatriculation,Vehicle_typology,Vehicle_power_source,Vehicle_catalytic_converter,Flag_hybrid_vehicle,Vehicle_annual_distance_km,Flag_historical_vehicle,Vehicle_engine_capacity,Vehicle_engine_rpm,Vehicle_torque_kgm,Vehicle_torque_rpm,Vehicle_n_valves_cyl,Vehicle_fiscal_HP,Vehicle_price_euro,Vehicle_max_speed_kmh,Vehicle_acceleration_0_100_s,Vehicle_length_m,Vehicle_width_m,Vehicle_height_m,Vehicle_weight_kg,Vehicle_weight_full_load_kg,Vehicle_n_doors,Vehicle_n_seats,Vehicle_code_supercharging
1,771,2015-10-05,2015-10-03,C2,P,A,1,S,0,12,8,VR,VENETO,1997-11-11,Sedan,Petrol,MC09,N,NA,N,1149,5250,9.5,2500,2,14,10742.3,160,13.5,3.716,1.632,1.395,945,1415,5,5,AS00
1,2083,2018-01-15,2018-01-11,C2,P,E,1,S,0,0,8,AL,PIEMONTE,2011-01-31,Sedan,Petrol,MC09,N,NA,N,1242,5500,10.4,3000,2,14,13170,155,14.5,4.065,1.687,1.49,1105,1550,5,5,AS00
1,2706,2016-05-17,2016-05-14,C2,P,A,1,N,0,4,15,BA,PUGLIA,2012-11-23,Minivan,Diesel,MB05,N,NA,N,1560,4000,21.9,1750,4,17,19150,174,13.1,4.333,1.825,1.595,1419,1920,5,5,TU11
1,1479,2018-11-09,2018-11-08,C3,P,A,1,S,1,0,8,PE,ABRUZZO,2013-11-21,Sedan,Petrol,MC09,N,NA,N,1242,5500,10.4,3000,2,14,15000,160,13,3.546,1.627,1.488,975,1305,3,4,AS00
1,228,2018-08-20,2018-08-04,C2,P,E,12,N,0,0,8,VE,VENETO,2010-04-07,Station wagon,Diesel,ME02,N,NA,N,2400,3000,42.8,1500,4,23,38250,205,10.2,4.627,1.891,1.713,1923,2505,5,5,TU30
1,955,2018-04-26,2018-04-09,C2,P,A,1,N,0,0,17,TO,PIEMONTE,2018-01-03,Station wagon,LPG,NA,N,NA,N,1598,6000,16.1,4000,NA,17,21210,178,11,4.135,1.765,1.565,1238,1605,5,5,NA
1,1496,2016-11-09,2016-11-08,C2,P,A,1,N,0,0,4,VI,VENETO,2000-12-22,Sedan,Petrol,MC09,N,NA,N,1242,5000,10.4,2500,2,14,9502.8,155,14.3,3.8,1.66,1.48,935,1370,3,5,AS00
1,1410,2017-10-12,2017-10-10,C2,P,D,1,S,0,1,12,TS,FRIULI-VENEZIA GIULIA,2008-07-30,Minivan,Diesel,ME02,N,NA,N,1997,4000,32.6,2000,4,20,32360,190,11.4,4.75,1.863,1.752,1929,2600,5,5,TU30
1,597,2017-07-21,2017-07-19,C3,P,A,3,N,0,1,14,FI,TOSCANA,2009-11-10,Sedan,LPG,NA,N,NA,N,1368,6000,11.7,3000,NA,15,14050,167,13.5,3.81,1.704,1.53,1050,1400,3,4,NA
1,1731,2016-11-21,2016-11-09,C2,P,A,1,N,0,1,10,FI,TOSCANA,2009-05-12,Sedan,Petrol,MC09,N,NA,N,998,6000,9.5,3600,4,12,9750,157,13.7,3.415,1.615,1.465,915,1180,5,4,AS00
1,2624,2018-04-12,2018-02-18,C2,P,A,1,N,1,0,8,AT,PIEMONTE,2001-02-06,Sedan,Petrol,MC09,N,5000,N,1994,5600,30.6,4000,4,20,29943,232,5.9,4.415,1.74,1.44,1490,1850,4,5,TU10
1,725,2015-02-05,2015-01-30,C2,P,E,1,N,0,1,0,VT,LAZIO,2005-11-30,Station wagon,Diesel,ME02,N,NA,N,2993,4000,51,2000,4,26,60800,210,8.8,4.667,1.872,1.715,2180,2695,5,5,TU30
1,1175,2017-01-19,2017-01-15,C3,P,A,2,N,1,0,17,VA,LOMBARDIA,2001-06-19,Sedan,Petrol,MC09,N,NA,N,1242,5000,10.4,2500,2,14,12390,155,14.3,3.8,1.66,1.48,935,1370,3,5,AS00
1,832,2015-12-09,2015-12-05,C3,P,A,1,S,0,1,0,VE,VENETO,2015-03-31,Sedan,Diesel,ME02,N,NA,N,1248,4000,20.4,1500,4,15,17400,180,10.7,3.546,1.627,1.488,1055,1420,3,4,TU30
1,2328,2015-06-26,2015-06-21,C2,P,E,3,N,1,0,8,CS,CALABRIA,2011-07-28,Sedan,Diesel,ME02,N,10000,N,1248,4000,20.4,1500,4,15,17500,183,11.4,3.837,1.676,1.518,1125,1530,5,4,TU30
1,1631,2016-01-22,2016-01-16,C4,P,A,1,S,0,0,8,FE,EMILIA-ROMAGNA,2003-03-11,Minivan,Petrol,MC09,N,NA,N,973,5600,8.7,3800,4,12,11730,142,18,3.5,1.62,1.695,1040,1435,5,5,AS00
1,108,2017-01-18,2017-01-05,C3,P,A,1,NA,0,0,8,MB,LOMBARDIA,2010-11-18,Station wagon,Diesel,ME02,N,NA,N,1461,4000,24.5,1750,2,16,21600,190,10.5,4.559,1.804,1.469,1340,1825,5,5,TU10
1,1470,2015-12-15,2015-12-11,C3,P,A,4,N,0,0,17,MI,LOMBARDIA,2000-01-17,Sedan,Petrol,MC09,N,NA,N,599,5250,8.2,2000,2,9,10163.87,135,17.2,2.5,1.515,1.529,795,980,3,2,TU10
1,11397,2015-06-23,2015-06-22,C2,P,A,1,N,1,0,15,CS,CALABRIA,2010-11-30,Station wagon,Diesel,ME02,N,NA,N,1995,4000,35.7,1750,4,20,39570,213,8.6,4.454,1.798,1.545,1650,2130,5,5,TU30
1,1424,2017-02-21,2017-02-15,C2,P,E,1,N,1,0,8,AN,MARCHE,2008-11-28,Minivan,Diesel,MB05,N,20000,N,1560,4000,21.9,1750,4,17,17275,161,14.3,4.38,1.81,1.801,1482,2065,4,5,TU10
1,485,2016-10-07,2016-10-05,C2,P,E,1,N,0,0,17,NO,PIEMONTE,2009-02-19,Sedan,Petrol,MC09,N,NA,N,1242,5800,11.6,4200,4,14,15000,168,13.3,3.969,1.722,1.495,1054,1530,5,5,AS00
1,1511,2017-10-26,2017-10-25,C2,P,E,1,N,0,0,8,MT,BASILICATA,2012-04-30,Station wagon,Diesel,ME02,N,NA,N,1995,4000,32.6,1750,4,20,34220,195,10.1,4.454,1.798,1.545,1615,2120,5,5,TU30
1,295,2017-02-09,2017-02-07,C2,P,A,3,N,1,0,8,SV,LIGURIA,2015-09-28,Sedan,Diesel,ME02,N,15000,N,1968,3500,32.6,1750,4,20,33200,218,8.3,4.31,1.785,1.425,1400,1850,5,5,TU30
1,1608,2015-11-16,2015-11-16,C2,P,A,3,N,0,0,8,TV,VENETO,2003-08-06,Sedan,Petrol,MC09,N,NA,N,1242,5000,10.4,2500,2,14,10940,155,14.3,3.835,1.66,1.48,950,1385,5,5,AS00
1,485,2018-11-28,2018-11-24,C2,P,E,1,N,1,1,13,VT,LAZIO,2018-02-28,Station wagon,Diesel,ME02,N,5000,N,1598,4000,32.6,1750,4,17,26600,178,10.2,4.255,1.805,1.667,1465,1905,5,5,TU10
1,624,2018-08-28,2018-08-17,C2,P,E,1,NA,1,0,17,TA,PUGLIA,2015-07-31,Sedan,Petrol,MC09,N,NA,N,1368,6000,12.2,4750,2,15,16500,165,12.3,4.063,1.72,1.446,1155,1700,3,4,AS00
1,690,2016-02-15,2016-02-04,C3,P,A,1,N,0,0,8,FR,LAZIO,1996-04-16,Sedan,Petrol,MC09,N,NA,N,899,5500,6.6,2500,2,12,7411.16,140,18,3.227,1.487,1.435,785,1150,3,5,AS00
1,805,2015-09-10,2015-08-08,C2,P,E,1,N,0,1,14,RM,LAZIO,2006-12-21,Sedan,Petrol,MC09,N,NA,N,1242,5500,10.4,3000,2,14,12600,155,14.5,4.03,1.687,1.49,1105,1550,5,5,AS00
1,2130,2017-12-01,2017-11-12,C2,P,E,1,N,0,0,4,TR,UMBRIA,2010-01-12,Sedan,LPG,NA,N,NA,N,1368,6000,11.7,3000,NA,15,15250,165,13.2,4.065,1.687,1.49,1115,1550,5,5,NA
1,3344,2018-08-29,2018-08-28,C2,P,A,1,N,0,1,8,TO,PIEMONTE,2016-09-22,Station wagon,Diesel,ME02,N,NA,N,1498,3750,20.9,1750,4,16,23500,160,14,4.007,1.765,1.665,1372,1760,5,5,TU10
1,5680,2014-01-23,2014-01-08,C2,P,A,1,S,0,1,2,SO,LOMBARDIA,2012-02-29,Sedan,Petrol,MC09,N,10000,N,1242,5500,10.4,3000,2,14,13550,148,15.3,3.574,1.605,1.632,1040,1410,5,4,AS00
1,1084,2016-06-08,2016-06-07,C2,P,E,1,N,1,1,5,BG,LOMBARDIA,2011-01-04,Minivan,Petrol,MC09,N,10000,N,1368,5800,13,4500,4,15,18600,175,11.5,4.035,1.698,1.66,1230,1700,5,5,AS00
1,1010,2014-04-24,2014-04-24,C3,P,A,1,S,0,0,8,FR,LAZIO,2010-09-24,Sedan,Petrol,MC09,N,10000,N,1242,5000,10.4,2500,2,14,11150,155,14.3,3.865,1.66,1.48,950,1400,5,5,AS00
1,927,2017-01-16,2017-01-09,C3,P,A,3,N,0,12,8,RE,EMILIA-ROMAGNA,2003-10-22,Sedan,Petrol,MC09,N,NA,N,1242,6000,11.2,4000,4,14,11250,163,14.5,3.917,1.683,1.462,1103,1530,5,5,AS00
1,181,2015-05-08,2015-04-29,C2,P,E,6,N,0,1,5,SV,LIGURIA,2006-08-31,Sedan,Diesel,ME02,N,NA,N,1995,4000,30.6,1750,4,20,30900,210,9,4.239,1.748,1.421,1385,1830,5,5,TU30
1,2048,2016-06-29,2016-06-27,C2,P,A,1,N,0,0,8,CN,PIEMONTE,2005-11-01,Sedan,Diesel,MB05,N,NA,N,1910,4000,28,2000,2,19,22634,191,9.9,4.223,1.729,1.442,1365,1770,5,5,TU10
1,1179,2016-12-20,2016-12-17,C2,P,A,1,N,0,0,17,VR,VENETO,1999-01-01,Sedan,Petrol,MC09,N,NA,N,973,5600,8.4,2800,4,12,9724.88,150,18,3.741,1.608,1.42,977,1350,3,5,AS00
1,459,2016-03-30,2016-03-02,C3,P,A,1,N,0,1,3,MI,LOMBARDIA,2002-03-14,Minivan,Petrol,MC09,N,NA,N,1324,5000,10.5,3000,4,15,11480,151,14,3.815,1.67,1.535,1050,1465,5,5,AS00
1,1631,2016-10-28,2016-10-25,C2,P,E,2,NA,1,0,8,CO,LOMBARDIA,2014-07-18,Minivan,Petrol,MC09,N,NA,N,1368,6000,12.9,4500,4,15,16550,170,12.8,4.147,1.784,1.665,1320,1805,5,5,AS00
1,3364,2014-04-17,2014-04-16,C2,P,A,1,S,0,0,17,MI,LOMBARDIA,2007-06-30,Sedan,Petrol,MC09,N,NA,N,1242,5500,10.4,3000,2,14,14150,155,14.5,4.03,1.687,1.49,1105,1550,5,5,AS00
1,2254,2017-07-03,2017-06-30,C2,P,E,3,N,0,0,17,MI,LOMBARDIA,2016-04-29,Sedan,Petrol,MC09,N,NA,N,1395,5000,20.4,1400,4,16,26700,204,9.1,4.255,1.799,1.452,1271,1770,5,5,TV10
1,437,2016-09-05,2016-09-01,C3,P,A,1,N,0,1,11,MI,LOMBARDIA,2009-08-31,Sedan,Petrol,MC09,N,NA,N,1388,5750,12.7,4200,4,16,14500,166,13.9,3.95,1.722,1.481,1101,1530,5,5,AS00
1,1575,2017-02-16,2017-02-15,C2,P,E,1,S,1,0,17,RG,SICILIA,2005-10-05,Minivan,Petrol,MC09,N,NA,N,1086,5500,9.9,3000,3,13,9940,147,16,3.565,1.525,1.57,959,1336,5,4,AS00
1,470,2018-05-21,2018-05-09,C2,P,A,7,N,0,9,11,RM,LAZIO,2009-10-09,Station wagon,Diesel,ME02,N,NA,N,2720,4000,44.9,1900,4,25,53750,193,12.7,4.788,1.928,1.812,2602,3070,5,5,TU10
1,770,2018-11-29,2018-11-27,C3,P,E,1,N,0,1,14,CN,PIEMONTE,2009-08-31,Sedan,Petrol,MC09,N,NA,N,1242,5500,10.4,3000,2,14,13500,160,13,3.546,1.627,1.488,975,1305,3,4,AS00
1,1138,2018-11-09,2018-10-14,C3,P,A,1,S,0,0,8,TN,TRENTINO-ALTO ADIGE,2015-08-07,Sedan,Diesel,ME02,N,NA,N,1461,3750,22.4,1750,2,16,11950,167,11.8,4.08,1.757,1.618,1198,1600,5,5,TU10
1,1382,2015-09-21,2015-09-09,C2,P,A,1,N,0,1,13,SV,LIGURIA,2006-04-14,Sedan,Diesel,ME02,N,NA,N,1991,4200,25.5,1600,4,20,25360,181,11.1,3.883,1.764,1.593,1320,1830,3,5,TU10
1,901,2017-07-04,2017-06-29,C3,P,A,1,N,1,0,14,VE,VENETO,2015-10-26,Sedan,Diesel,ME02,N,15000,N,1598,2750,23.4,1400,4,17,23550,200,10.7,4.258,1.79,1.492,1319,1840,5,5,TU10
1,184,2018-01-24,2018-01-23,C3,P,E,3,S,0,1,11,MB,LOMBARDIA,2012-10-15,Sedan,Petrol,MC09,N,NA,N,1242,5500,10.4,3000,2,14,12250,164,14.2,3.653,1.643,1.551,1015,1420,5,4,AS00
1,1435,2017-03-24,2017-03-23,C2,P,A,1,N,0,1,14,AP,MARCHE,2008-06-01,Minivan,Diesel,MB05,N,NA,N,1248,4000,18.3,1750,4,15,19000,159,15.4,4.035,1.698,1.66,1275,1750,5,5,TU10
1,467,2015-06-26,2015-06-22,C2,P,A,1,S,0,0,4,MO,EMILIA-ROMAGNA,2005-12-07,Minivan,Petrol,MC09,N,15000,N,1086,5500,9.9,3000,3,13,9340,147,16,3.565,1.525,1.57,959,1336,5,4,AS00
1,947,2016-06-14,2016-05-24,C2,P,A,1,N,1,0,4,PA,SICILIA,2002-01-01,Station wagon,Diesel,MB05,N,15581,N,1994,4000,23.4,1950,4,20,18050,178,13,4.288,1.709,1.51,1360,1835,5,5,TU10
1,1459,2015-09-24,2015-09-23,C2,P,E,3,NA,0,0,4,TO,PIEMONTE,2012-05-01,Sedan,LPG,NA,N,NA,N,1229,5600,11.7,4000,NA,14,13763,171,13.4,4.039,1.735,1.517,1255,1559,5,5,NA
1,588,2014-10-28,2014-10-25,C2,P,D,1,N,0,0,8,CT,SICILIA,2005-10-28,Open,Diesel,ME02,N,5000,N,1560,4000,26.5,1500,4,17,19950,186,10.5,3.835,1.673,1.373,1215,1535,2,4,TU35
1,4874,2016-11-22,2016-11-10,C3,P,E,1,N,0,0,6,CZ,CALABRIA,2012-03-20,Sedan,Diesel,ME02,N,NA,N,2987,3800,52,1600,4,26,46200,250,7.7,4.581,1.77,1.447,1700,2185,4,5,TU30
1,398,2017-09-28,2017-09-16,C2,P,A,1,S,1,0,14,FI,TOSCANA,2014-07-30,Sedan,Diesel,ME02,N,NA,N,1598,4000,32.6,1750,4,17,27000,185,11.3,4.351,1.798,1.46,1385,1815,5,5,TU10
1,1413,2017-11-30,2017-11-28,C2,P,E,1,S,0,0,8,PG,UMBRIA,2007-01-03,Station wagon,Diesel,MB05,N,NA,N,1461,4000,24.5,2000,2,16,20475,185,11.4,4.5,1.777,1.467,1335,1840,5,5,TU10
1,1149,2014-06-06,2014-06-05,C2,P,U,1,S,1,0,14,BO,EMILIA-ROMAGNA,2013-08-20,Station wagon,Diesel,ME02,N,NA,N,1995,4400,45.9,1500,4,20,61700,240,7.2,4.907,1.86,1.462,1825,2400,5,5,TU30
1,1993,2015-12-10,2015-11-20,C2,P,A,9,N,1,1,4,RM,LAZIO,2012-11-26,Sedan,Diesel,ME02,N,NA,N,1199,4200,18.3,2000,2,14,16829,170,13.9,3.97,1.682,1.462,1132,1620,5,5,TU10
1,751,2016-06-21,2016-06-17,C2,P,E,2,N,0,0,17,RM,LAZIO,2002-07-18,Sedan,Diesel,MB05,N,NA,N,1461,4000,16.3,2000,2,16,13050,162,15,3.773,1.639,1.417,1055,1535,5,5,TU10
1,1887,2017-05-22,2017-05-20,C3,P,A,1,N,0,0,4,CO,LOMBARDIA,2015-10-28,Station wagon,Diesel,ME02,N,NA,N,1968,4200,32.6,1750,4,20,34400,190,10.2,4.426,1.809,1.703,1661,2240,5,5,TU30
1,10799,2018-06-14,2018-06-08,C2,P,E,1,N,0,0,14,AP,MARCHE,2017-01-11,Sedan,Diesel,ME02,N,NA,N,1968,3500,32.6,1750,4,20,30350,216,8.7,4.31,1.785,1.425,1385,1840,5,5,TU30
1,361,2015-05-04,2015-04-13,C3,P,A,5,N,0,0,8,MI,LOMBARDIA,2013-06-07,Sedan,Diesel,ME02,N,NA,N,1598,3000,25.5,1500,4,17,28700,195,10.7,4.31,1.785,1.425,1355,1850,5,5,TU10
1,1896,2014-05-19,2014-05-17,C3,P,A,1,S,1,9,12,VR,VENETO,2009-07-21,Sedan,Diesel,MB05,N,NA,N,1364,3800,20.9,1800,2,15,15650,175,10.7,3.785,1.695,1.53,1155,1525,5,5,TU30
1,1284,2016-09-14,2016-09-07,C3,P,A,1,N,0,1,4,BS,LOMBARDIA,2014-09-19,Sedan,Petrol / LPG,NA,N,NA,N,1242,5500,10.1,3000,NA,14,15140,163,14.5,3.837,1.676,1.518,1040,1445,5,5,NA
1,880,2016-05-31,2016-05-24,C2,P,E,1,N,0,0,17,CE,CAMPANIA,2008-02-26,Sedan,Diesel,MB05,N,NA,N,1364,3800,20.9,1800,2,15,15650,175,10.7,3.785,1.695,1.53,1155,1525,5,5,TU30
1,1083,2017-02-01,2017-01-22,C3,P,A,1,NA,1,0,15,CN,PIEMONTE,2011-12-06,Sedan,Diesel,ME02,N,NA,N,1956,4000,35.7,1750,4,20,29910,218,7.9,4.351,1.798,1.465,1415,1825,5,5,TU30
1,380,2015-08-27,2015-08-12,C2,P,A,1,N,1,1,3,PA,SICILIA,2000-08-01,Sedan,Petrol,MC09,N,5000,N,1242,5200,11.2,4000,4,14,11400,167,13.1,3.828,1.634,1.32,1046,1450,5,5,AS00
1,1252,2014-04-24,2014-04-18,C2,P,A,1,S,0,0,8,VE,VENETO,2006-04-28,Minivan,Petrol,MC09,N,NA,N,1368,6000,11.7,3000,2,15,14650,163,15.5,3.93,1.698,1.66,1230,1700,5,5,AS00
1,410,2018-03-22,2018-03-11,C2,P,A,1,S,1,1,14,VE,VENETO,2018-02-06,Sedan,Diesel,ME02,N,10000,N,1461,4000,26.5,1750,4,16,28030,190,11.3,4.304,1.78,1.433,1395,1960,5,5,TU10
1,2356,2018-02-08,2018-02-07,C2,P,E,1,S,0,1,8,TV,VENETO,2013-07-31,Sedan,LPG,NA,N,NA,N,1198,6000,11.2,4000,NA,14,14860,170,13.7,3.78,1.675,1.525,1095,1425,5,5,NA
1,702,2015-06-04,2015-05-29,C3,P,A,1,NA,1,1,0,BG,LOMBARDIA,2010-09-24,Station wagon,Diesel,ME02,N,NA,N,1968,4200,32.6,1750,4,20,31450,186,10.5,4.457,1.809,1.683,1665,2260,5,5,TU30
1,1197,2018-11-26,2018-11-06,C2,P,A,1,N,1,0,8,CS,CALABRIA,2015-10-20,Station wagon,Diesel,ME02,N,NA,N,1956,4000,35.7,1750,4,20,30500,190,9.8,4.273,1.796,1.62,1570,2100,5,5,TU30
1,1310,2017-10-12,2017-10-10,C3,P,A,1,N,0,1,8,TN,TRENTINO-ALTO ADIGE,2008-05-01,Sedan,Diesel,MB05,N,NA,N,1560,4000,21.9,1750,4,17,19000,177,12.6,4.337,1.839,1.5,1335,1880,3,5,TU11
1,3386,2015-02-16,2015-02-06,C3,P,A,11,N,0,0,14,BO,EMILIA-ROMAGNA,2012-01-13,Minivan,Diesel,ME02,N,NA,N,1598,4400,25.5,1500,4,17,28650,184,12,4.204,1.759,1.621,1542,2030,5,5,TU10
1,1896,2017-05-10,2017-05-08,C2,P,A,1,N,1,0,4,NU,SARDEGNA,2016-05-27,Station wagon,Diesel,ME02,N,NA,N,1560,3750,25.9,1750,2,17,22300,180,11.3,4.159,1.739,1.556,1235,1705,5,5,TU10
1,88,2014-03-20,2014-03-12,C2,P,A,1,NA,0,1,2,FM,MARCHE,2009-03-12,Station wagon,Diesel,MB05,N,30000,N,1896,4000,25.5,1900,2,19,21190,191,11.9,4.572,1.769,1.468,1400,1985,5,5,TU30
1,1073,2017-05-11,2016-11-01,C2,P,E,4,N,1,1,4,TO,PIEMONTE,2000-10-20,Sedan,Petrol,MC09,N,15000,N,1108,5500,8.8,3250,2,13,9296.22,150,15.5,3.723,1.69,1.435,925,1320,3,5,AS00
1,2974,2018-09-26,2018-09-21,C2,P,A,1,N,0,9,13,MI,LOMBARDIA,2009-06-16,Sedan,Petrol,MC09,N,NA,N,1242,5500,10.4,3000,2,14,15000,160,13,3.546,1.627,1.488,975,1305,3,4,AS00
1,569,2017-05-30,2017-05-27,C3,P,A,1,N,0,0,8,MI,LOMBARDIA,2003-12-01,Sedan,Diesel,MB05,N,NA,N,1753,3850,24.5,1750,2,18,16650,185,11.4,4.174,1.702,1.43,1285,1700,5,5,TU10
1,907,2015-03-03,2015-03-01,C2,P,A,1,N,1,1,14,CS,CALABRIA,2003-07-03,Sedan,Petrol,MC09,N,NA,N,1240,5200,11.2,3600,4,14,13610,167,13.5,3.719,1.66,1.54,1021,1475,3,5,AS00
1,1822,2016-12-20,2016-12-19,C3,P,A,1,N,1,1,8,CN,PIEMONTE,2013-03-27,Station wagon,Diesel,ME02,N,NA,N,1995,4000,32.6,1750,4,20,33450,195,10.1,4.477,1.798,1.567,1640,2120,5,5,TU30
1,492,2015-09-03,2015-09-03,C3,P,E,1,N,0,1,14,BI,PIEMONTE,2002-06-05,Minivan,Petrol,MC09,N,NA,N,1299,5000,12.2,4000,4,15,15720,170,14.2,4.05,1.715,1.555,1255,1655,5,5,AS00
1,1403,2017-06-20,2017-06-04,C3,P,D,1,N,0,0,8,SI,TOSCANA,2007-11-29,Minivan,Diesel,MB05,N,NA,N,1560,4000,21.9,1750,4,17,19100,180,12.1,4.333,1.825,1.595,1419,1920,5,5,TU11
1,531,2017-10-26,2017-10-05,C2,P,A,1,N,0,0,8,TO,PIEMONTE,2010-09-01,Sedan,Diesel,ME02,N,NA,N,1598,4400,25.5,1500,4,17,21700,189,11.3,4.199,1.786,1.512,1314,1870,5,5,TU10
1,951,2015-11-30,2015-11-25,C2,P,A,9,N,0,0,8,PD,VENETO,2004-09-27,Sedan,Petrol,MC09,N,10000,N,1396,5600,13.3,4300,4,16,16950,175,11.8,4.285,1.715,1.495,1206,1600,5,5,AS00
1,1253,2017-12-19,2017-12-16,C2,P,E,1,N,1,1,9,CA,SARDEGNA,2004-02-09,Minivan,Diesel,MB05,N,NA,N,1248,4000,17.3,1750,4,15,14005,153,15,3.535,1.62,1.695,1130,1500,5,5,TU10
1,162,2017-02-24,2017-02-13,C3,P,A,1,S,0,1,2,CR,LOMBARDIA,2008-10-01,Sedan,Diesel,ME02,N,NA,N,1968,4200,32.6,1750,4,20,31520,210,8.9,4.292,1.765,1.423,1470,1945,5,5,TU30
1,4194,2018-08-01,2018-07-30,C3,P,A,1,NA,0,13,17,CR,LOMBARDIA,2010-03-15,Sedan,Petrol,MC09,N,NA,N,1242,5800,11.6,4200,4,14,13000,168,13.3,3.95,1.722,1.481,1054,1530,5,5,AS00
1,687,2018-03-01,2018-02-26,C3,P,A,1,N,1,0,15,AV,CAMPANIA,2016-12-22,Station wagon,Diesel,ME02,N,NA,N,1598,2900,28.5,1700,4,17,29200,185,10.9,4.486,1.839,1.632,1570,2100,5,5,TU10
1,1765,2017-07-24,2017-07-19,C2,P,E,1,N,1,0,17,MB,LOMBARDIA,2010-12-20,Sedan,Petrol,MC09,N,NA,N,1368,6500,13.3,4000,4,15,17100,187,10.7,4.063,1.72,1.446,1165,1700,3,4,AS00
1,1776,2018-06-22,2018-06-12,C3,P,E,7,N,0,1,14,RM,LAZIO,2007-07-05,Sedan,Petrol,MC09,N,NA,N,1298,6000,13.5,3800,4,15,15018,175,11.7,3.785,1.695,1.53,1155,1480,5,5,AS00
1,1101,2015-12-22,2015-12-16,C2,P,E,1,N,1,1,0,MI,LOMBARDIA,1997-10-30,Station wagon,Petrol,MC09,N,NA,N,1988,5600,17.9,3700,4,20,20141.81,186,12.2,4.671,1.745,1.391,1373,1975,5,5,AS00
1,691,2015-11-06,2015-10-22,C4,P,A,1,N,0,0,8,AT,PIEMONTE,2003-06-01,Minivan,Diesel,MB05,N,NA,N,2172,4000,28.5,1500,4,21,24610,187,11.5,4.317,1.742,1.684,1550,2075,5,7,TU10
1,3019,2018-11-23,2018-11-14,C2,P,A,1,N,0,0,8,NA,CAMPANIA,2017-03-31,Minivan,Diesel,ME02,N,NA,N,1248,3750,20.4,1500,4,15,22650,171,13.9,4.242,1.784,1.658,1390,1855,5,5,TU10
1,1390,2017-04-18,2017-04-17,C2,P,E,1,N,0,1,17,VB,PIEMONTE,2010-02-24,Sedan,Petrol,MC09,N,NA,N,1242,5800,11.6,4200,4,14,12250,168,13.3,3.95,1.709,1.481,1041,1530,3,5,AS00
1,965,2018-10-01,2018-09-20,C3,P,E,1,N,1,0,8,NA,CAMPANIA,2010-04-28,Sedan,Petrol,MC09,N,NA,N,1242,5500,10.4,3000,2,14,10250,162,13.2,3.538,1.578,1.54,935,1305,5,4,AS00
1,322,2017-07-13,2017-06-29,C3,P,A,7,N,0,0,8,MI,LOMBARDIA,2015-12-22,Sedan,Petrol,MC09,N,NA,N,1198,6000,11.2,4000,4,14,12700,161,14.5,3.825,1.665,1.52,1000,1425,5,5,AS00
1,1209,2016-01-14,2016-01-09,C3,P,A,3,N,0,0,17,SI,TOSCANA,1998-02-18,Sedan,Petrol,MC09,N,NA,N,899,5500,6.6,2500,2,12,7411.16,140,18,3.227,1.487,1.435,785,1150,3,5,AS00
1,1728,2016-01-08,2015-12-27,C2,P,A,1,N,1,1,0,AT,PIEMONTE,2007-04-26,Station wagon,Diesel,ME02,N,25000,N,2230,3600,31.6,2000,4,21,30550,180,10.5,4.395,1.815,1.72,1770,2190,5,5,TU30
1,902,2018-01-16,2018-01-07,C2,P,E,1,N,1,0,15,NA,CAMPANIA,2002-11-05,Sedan,Petrol / methane,MC09,N,10000,N,1341,5500,11.9,3200,3,15,11650,161,14.8,3.81,1.665,1.49,1072,1500,5,5,AS00
1,851,2018-09-20,2018-09-19,C2,P,E,1,N,1,1,14,CS,CALABRIA,2015-02-26,Sedan,Methane,NA,N,NA,N,1395,4800,20.4,1500,NA,16,24300,194,10.9,4.255,1.799,1.452,1382,1850,5,5,NA
1,1400,2017-06-05,2017-05-26,C3,P,A,2,S,1,1,8,MS,TOSCANA,2014-06-27,Sedan,Hybrid / Petrol,MC09,S,NA,N,1497,4800,11.3,3600,4,16,18650,165,11.8,3.905,1.695,1.51,1195,1565,5,5,AS00
1,537,2017-06-08,2017-06-05,C2,P,E,1,N,0,1,11,RM,LAZIO,2010-10-26,Minivan,Diesel,ME02,N,NA,N,1248,4000,19.4,1500,2,15,15830,155,16.4,3.959,1.716,1.721,1275,1710,5,5,TU10
1,1130,2016-09-08,2016-08-16,C2,P,A,3,N,0,0,3,TO,PIEMONTE,2003-06-16,Sedan,Petrol,MC09,N,NA,N,1360,5400,12,3300,2,15,14250,167,12.4,3.86,1.667,1.51,1089,1510,5,5,AS00
1,1349,2018-08-27,2018-08-22,C3,P,A,1,N,1,0,8,TN,TRENTINO-ALTO ADIGE,2005-10-14,Sedan,Petrol,MC09,N,NA,N,998,6000,9.2,4100,4,12,11860,155,12,3.64,1.66,1.5,1000,1350,5,5,AS00
1,247,2015-09-02,2015-08-19,C2,P,A,1,N,0,1,0,TP,SICILIA,2009-02-01,Open,Diesel,ME02,N,NA,N,1560,4000,26.5,1750,4,17,23675,193,10.9,4.044,1.75,1.393,1413,1785,2,4,TU35
